from,to,value,origin_lon,origin_lat,destination_lon,destination_lat
N026,N161,0.53159901,139.4887153,35.93199348,139.4751826,35.90413321
N051,N034,0.53158793,139.4801564,35.92528365,139.4823289,35.92925296
N084,N176,0.53072301,139.4919175,35.91985361,139.479646,35.90174465
N051,N031,0.53068188,139.4801564,35.92528365,139.4833958,35.93285874
N021,N176,0.53028759,139.4827885,35.93943183,139.479646,35.90174465
N034,N021,0.52745141,139.4823289,35.92925296,139.4827885,35.93943183
N068,N031,0.52603625,139.475443,35.92278785,139.4833958,35.93285874
N047,N031,0.52503382,139.4719071,35.92654005,139.4833958,35.93285874
N176,N068,0.51852062,139.479646,35.90174465,139.475443,35.92278785
N038,N021,0.51144166,139.4857581,35.92730148,139.4827885,35.93943183
N082,N142,0.51031223,139.494979,35.92320476,139.4863781,35.90928989
N082,N177,0.50598129,139.494979,35.92320476,139.4848177,35.9004588
N031,N161,0.50469118,139.4833958,35.93285874,139.4751826,35.90413321
N176,N021,0.50355788,139.479646,35.90174465,139.4827885,35.93943183
N036,N104,0.50255977,139.4785868,35.92960222,139.4791296,35.91825541
N051,N034,0.50241623,139.4801564,35.92528365,139.4823289,35.92925296
N054,N036,0.50032684,139.4891153,35.92486934,139.4785868,35.92960222
N104,N142,0.49736388,139.4791296,35.91825541,139.4863781,35.90928989
N177,N026,0.4919127,139.4848177,35.9004588,139.4887153,35.93199348
N054,N068,0.48887198,139.4891153,35.92486934,139.475443,35.92278785
N161,N021,0.48664221,139.4751826,35.90413321,139.4827885,35.93943183
N161,N054,0.48523127,139.4751826,35.90413321,139.4891153,35.92486934
N034,N084,0.4848844,139.4823289,35.92925296,139.4919175,35.91985361
N031,N047,0.48350225,139.4833958,35.93285874,139.4719071,35.92654005
N051,N161,0.48282983,139.4801564,35.92528365,139.4751826,35.90413321
N031,N068,0.48040976,139.4833958,35.93285874,139.475443,35.92278785
N082,N051,0.47994483,139.494979,35.92320476,139.4801564,35.92528365
N159,N084,0.4787383,139.4819365,35.90669505,139.4919175,35.91985361
N038,N124,0.47736961,139.4857581,35.92730148,139.4706213,35.91712919
N024,N051,0.47431512,139.4779782,35.93637544,139.4801564,35.92528365
N082,N031,0.46079448,139.494979,35.92320476,139.4833958,35.93285874
N084,N024,0.45860121,139.4919175,35.91985361,139.4779782,35.93637544
N036,N026,0.45849857,139.4785868,35.92960222,139.4887153,35.93199348
N038,N031,0.45735128,139.4857581,35.92730148,139.4833958,35.93285874
N161,N029,0.45576823,139.4751826,35.90413321,139.4738024,35.93186968
N034,N051,0.45103602,139.4823289,35.92925296,139.4801564,35.92528365
N161,N051,0.45081458,139.4751826,35.90413321,139.4801564,35.92528365
N124,N161,0.45051969,139.4706213,35.91712919,139.4751826,35.90413321
N161,N024,0.44673684,139.4751826,35.90413321,139.4779782,35.93637544
N068,N084,0.44030627,139.475443,35.92278785,139.4919175,35.91985361
N161,N142,0.43806851,139.4751826,35.90413321,139.4863781,35.90928989
N021,N161,0.43743595,139.4827885,35.93943183,139.4751826,35.90413321
N124,N082,0.43617393,139.4706213,35.91712919,139.494979,35.92320476
N051,N082,0.4348659,139.4801564,35.92528365,139.494979,35.92320476
N142,N050,0.43454049,139.4863781,35.90928989,139.4923525,35.92744048
N124,N029,0.43453396,139.4706213,35.91712919,139.4738024,35.93186968
N038,N104,0.43276518,139.4857581,35.92730148,139.4791296,35.91825541
N021,N176,0.43055989,139.4827885,35.93943183,139.479646,35.90174465
N031,N047,0.42993607,139.4833958,35.93285874,139.4719071,35.92654005
N084,N177,0.429892,139.4919175,35.91985361,139.4848177,35.9004588
N051,N082,0.42975255,139.4801564,35.92528365,139.494979,35.92320476
N082,N034,0.42945434,139.494979,35.92320476,139.4823289,35.92925296
N176,N038,0.42651362,139.479646,35.90174465,139.4857581,35.92730148
N161,N038,0.42534237,139.4751826,35.90413321,139.4857581,35.92730148
N031,N068,0.42508586,139.4833958,35.93285874,139.475443,35.92278785
N038,N084,0.42428406,139.4857581,35.92730148,139.4919175,35.91985361
N021,N084,0.42405463,139.4827885,35.93943183,139.4919175,35.91985361
N084,N161,0.42211501,139.4919175,35.91985361,139.4751826,35.90413321
N031,N050,0.42140853,139.4833958,35.93285874,139.4923525,35.92744048
N024,N082,0.42092994,139.4779782,35.93637544,139.494979,35.92320476
N142,N124,0.42028104,139.4863781,35.90928989,139.4706213,35.91712919
N104,N084,0.41740529,139.4791296,35.91825541,139.4919175,35.91985361
N176,N142,0.41587802,139.479646,35.90174465,139.4863781,35.90928989
N176,N034,0.41412146,139.479646,35.90174465,139.4823289,35.92925296
N142,N026,0.4088711,139.4863781,35.90928989,139.4887153,35.93199348
N038,N161,0.40758497,139.4857581,35.92730148,139.4751826,35.90413321
N051,N026,0.40683885,139.4801564,35.92528365,139.4887153,35.93199348
N038,N029,0.4062606,139.4857581,35.92730148,139.4738024,35.93186968
N034,N124,0.4061964,139.4823289,35.92925296,139.4706213,35.91712919
N124,N047,0.40507781,139.4706213,35.91712919,139.4719071,35.92654005
N142,N054,0.40346349,139.4863781,35.90928989,139.4891153,35.92486934
N038,N082,0.40273781,139.4857581,35.92730148,139.494979,35.92320476
N029,N177,0.39363539,139.4738024,35.93186968,139.4848177,35.9004588
N177,N034,0.39103277,139.4848177,35.9004588,139.4823289,35.92925296
N177,N038,0.39090325,139.4848177,35.9004588,139.4857581,35.92730148
N021,N034,0.38967466,139.4827885,35.93943183,139.4823289,35.92925296
N031,N176,0.38941253,139.4833958,35.93285874,139.479646,35.90174465
N029,N176,0.38804566,139.4738024,35.93186968,139.479646,35.90174465
N036,N161,0.3857219,139.4785868,35.92960222,139.4751826,35.90413321
N082,N021,0.38550639,139.494979,35.92320476,139.4827885,35.93943183
N038,N176,0.3836518,139.4857581,35.92730148,139.479646,35.90174465
N161,N068,0.3765985,139.4751826,35.90413321,139.475443,35.92278785
N050,N051,0.37654862,139.4923525,35.92744048,139.4801564,35.92528365
N051,N177,0.37507197,139.4801564,35.92528365,139.4848177,35.9004588
N142,N036,0.37356574,139.4863781,35.90928989,139.4785868,35.92960222
N054,N051,0.3720845,139.4891153,35.92486934,139.4801564,35.92528365
N161,N068,0.36427076,139.4751826,35.90413321,139.475443,35.92278785
N124,N047,0.36419636,139.4706213,35.91712919,139.4719071,35.92654005
N124,N024,0.35800037,139.4706213,35.91712919,139.4779782,35.93637544
N029,N034,0.35768525,139.4738024,35.93186968,139.4823289,35.92925296
N177,N024,0.35603356,139.4848177,35.9004588,139.4779782,35.93637544
N024,N054,0.35275535,139.4779782,35.93637544,139.4891153,35.92486934
N031,N124,0.34981652,139.4833958,35.93285874,139.4706213,35.91712919
N047,N124,0.34896552,139.4719071,35.92654005,139.4706213,35.91712919
N036,N159,0.34835039,139.4785868,35.92960222,139.4819365,35.90669505
N159,N054,0.34611349,139.4819365,35.90669505,139.4891153,35.92486934
N036,N082,0.34146397,139.4785868,35.92960222,139.494979,35.92320476
N124,N051,0.33875743,139.4706213,35.91712919,139.4801564,35.92528365
N031,N050,0.33685443,139.4833958,35.93285874,139.4923525,35.92744048
N021,N029,0.33562089,139.4827885,35.93943183,139.4738024,35.93186968
N021,N161,0.32745151,139.4827885,35.93943183,139.4751826,35.90413321
N068,N142,0.32638535,139.475443,35.92278785,139.4863781,35.90928989
N051,N084,0.32136484,139.4801564,35.92528365,139.4919175,35.91985361
N026,N029,0.32096338,139.4887153,35.93199348,139.4738024,35.93186968
N054,N104,0.31787641,139.4891153,35.92486934,139.4791296,35.91825541
N031,N051,0.31772673,139.4833958,35.93285874,139.4801564,35.92528365
N024,N177,0.31749401,139.4779782,35.93637544,139.4848177,35.9004588
N054,N029,0.31621863,139.4891153,35.92486934,139.4738024,35.93186968
N051,N104,0.31620284,139.4801564,35.92528365,139.4791296,35.91825541
N047,N142,0.3149094,139.4719071,35.92654005,139.4863781,35.90928989
N054,N142,0.31426478,139.4891153,35.92486934,139.4863781,35.90928989
N024,N038,0.3130869,139.4779782,35.93637544,139.4857581,35.92730148
N176,N038,0.31076695,139.479646,35.90174465,139.4857581,35.92730148
N038,N036,0.31013497,139.4857581,35.92730148,139.4785868,35.92960222
N034,N054,0.30850737,139.4823289,35.92925296,139.4891153,35.92486934
N142,N047,0.30812904,139.4863781,35.90928989,139.4719071,35.92654005
N031,N029,0.30485202,139.4833958,35.93285874,139.4738024,35.93186968
N177,N104,0.30468841,139.4848177,35.9004588,139.4791296,35.91825541
N029,N050,0.3021498,139.4738024,35.93186968,139.4923525,35.92744048
N068,N159,0.30031007,139.475443,35.92278785,139.4819365,35.90669505
N047,N161,0.29896152,139.4719071,35.92654005,139.4751826,35.90413321
N034,N084,0.29724519,139.4823289,35.92925296,139.4919175,35.91985361
N047,N104,0.29713836,139.4719071,35.92654005,139.4791296,35.91825541
N050,N084,0.2963085,139.4923525,35.92744048,139.4919175,35.91985361
N038,N047,0.29390393,139.4857581,35.92730148,139.4719071,35.92654005
N159,N047,0.2873662,139.4819365,35.90669505,139.4719071,35.92654005
N159,N029,0.2873364,139.4819365,35.90669505,139.4738024,35.93186968
N047,N026,0.28602866,139.4719071,35.92654005,139.4887153,35.93199348
N031,N104,0.28517067,139.4833958,35.93285874,139.4791296,35.91825541
N050,N034,0.28437139,139.4923525,35.92744048,139.4823289,35.92925296
N036,N026,0.28342096,139.4785868,35.92960222,139.4887153,35.93199348
N161,N034,0.28173388,139.4751826,35.90413321,139.4823289,35.92925296
N084,N159,0.28089015,139.4919175,35.91985361,139.4819365,35.90669505
N082,N036,0.27972294,139.494979,35.92320476,139.4785868,35.92960222
N026,N036,0.27950422,139.4887153,35.93199348,139.4785868,35.92960222
N026,N084,0.27898738,139.4887153,35.93199348,139.4919175,35.91985361
N029,N026,0.27856642,139.4738024,35.93186968,139.4887153,35.93199348
N050,N021,0.27728746,139.4923525,35.92744048,139.4827885,35.93943183
N068,N026,0.27405416,139.475443,35.92278785,139.4887153,35.93199348
N082,N038,0.27254847,139.494979,35.92320476,139.4857581,35.92730148
N051,N038,0.27223872,139.4801564,35.92528365,139.4857581,35.92730148
N084,N050,0.27120343,139.4919175,35.91985361,139.4923525,35.92744048
N026,N047,0.26960217,139.4887153,35.93199348,139.4719071,35.92654005
N050,N021,0.26930034,139.4923525,35.92744048,139.4827885,35.93943183
N177,N021,0.26712006,139.4848177,35.9004588,139.4827885,35.93943183
N026,N068,0.26663125,139.4887153,35.93199348,139.475443,35.92278785
N038,N068,0.26600345,139.4857581,35.92730148,139.475443,35.92278785
N024,N026,0.26531154,139.4779782,35.93637544,139.4887153,35.93199348
N159,N082,0.26387317,139.4819365,35.90669505,139.494979,35.92320476
N051,N050,0.26380884,139.4801564,35.92528365,139.4923525,35.92744048
N024,N084,0.26284347,139.4779782,35.93637544,139.4919175,35.91985361
N159,N084,0.262054,139.4819365,35.90669505,139.4919175,35.91985361
N051,N031,0.26062838,139.4801564,35.92528365,139.4833958,35.93285874
N104,N029,0.25966734,139.4791296,35.91825541,139.4738024,35.93186968
N082,N038,0.25616328,139.494979,35.92320476,139.4857581,35.92730148
N034,N051,0.25482525,139.4823289,35.92925296,139.4801564,35.92528365
N082,N104,0.2544454,139.494979,35.92320476,139.4791296,35.91825541
N051,N084,0.24678148,139.4801564,35.92528365,139.4919175,35.91985361
N050,N031,0.2465183,139.4923525,35.92744048,139.4833958,35.93285874
N047,N124,0.24590208,139.4719071,35.92654005,139.4706213,35.91712919
N161,N051,0.2457555,139.4751826,35.90413321,139.4801564,35.92528365
N051,N084,0.24516658,139.4801564,35.92528365,139.4919175,35.91985361
N036,N082,0.24279951,139.4785868,35.92960222,139.494979,35.92320476
N161,N021,0.24262763,139.4751826,35.90413321,139.4827885,35.93943183
N176,N051,0.24100173,139.479646,35.90174465,139.4801564,35.92528365
N021,N054,0.23964364,139.4827885,35.93943183,139.4891153,35.92486934
N031,N051,0.23876453,139.4833958,35.93285874,139.4801564,35.92528365
N036,N176,0.23821068,139.4785868,35.92960222,139.479646,35.90174465
N034,N082,0.23812514,139.4823289,35.92925296,139.494979,35.92320476
N084,N026,0.23777565,139.4919175,35.91985361,139.4887153,35.93199348
N082,N034,0.23685782,139.494979,35.92320476,139.4823289,35.92925296
N054,N177,0.23609756,139.4891153,35.92486934,139.4848177,35.9004588
N047,N026,0.23573087,139.4719071,35.92654005,139.4887153,35.93199348
N047,N159,0.23435877,139.4719071,35.92654005,139.4819365,35.90669505
N124,N036,0.2309847,139.4706213,35.91712919,139.4785868,35.92960222
N082,N124,0.22902825,139.494979,35.92320476,139.4706213,35.91712919
N176,N021,0.22790318,139.479646,35.90174465,139.4827885,35.93943183
N161,N051,0.2263622,139.4751826,35.90413321,139.4801564,35.92528365
N024,N050,0.22576392,139.4779782,35.93637544,139.4923525,35.92744048
N026,N034,0.21956861,139.4887153,35.93199348,139.4823289,35.92925296
N068,N026,0.21947474,139.475443,35.92278785,139.4887153,35.93199348
N124,N051,0.21795725,139.4706213,35.91712919,139.4801564,35.92528365
N054,N034,0.21476445,139.4891153,35.92486934,139.4823289,35.92925296
N082,N031,0.21313467,139.494979,35.92320476,139.4833958,35.93285874
N176,N054,0.21182029,139.479646,35.90174465,139.4891153,35.92486934
N104,N047,0.21084404,139.4791296,35.91825541,139.4719071,35.92654005
N047,N050,0.20960612,139.4719071,35.92654005,139.4923525,35.92744048
N026,N051,0.20911265,139.4887153,35.93199348,139.4801564,35.92528365
N024,N029,0.20903218,139.4779782,35.93637544,139.4738024,35.93186968
N026,N034,0.20705322,139.4887153,35.93199348,139.4823289,35.92925296
N038,N051,0.20673352,139.4857581,35.92730148,139.4801564,35.92528365
N161,N054,0.20662984,139.4751826,35.90413321,139.4891153,35.92486934
N176,N068,0.2061268,139.479646,35.90174465,139.475443,35.92278785
N124,N034,0.20595974,139.4706213,35.91712919,139.4823289,35.92925296
N036,N142,0.20124485,139.4785868,35.92960222,139.4863781,35.90928989
N050,N036,0.19966486,139.4923525,35.92744048,139.4785868,35.92960222
N084,N029,0.19928065,139.4919175,35.91985361,139.4738024,35.93186968
N034,N104,0.19628863,139.4823289,35.92925296,139.4791296,35.91825541
N036,N054,0.19527394,139.4785868,35.92960222,139.4891153,35.92486934
N161,N104,0.18909238,139.4751826,35.90413321,139.4791296,35.91825541
N029,N084,0.18815925,139.4738024,35.93186968,139.4919175,35.91985361
N159,N036,0.18760685,139.4819365,35.90669505,139.4785868,35.92960222
N068,N050,0.1873738,139.475443,35.92278785,139.4923525,35.92744048
N159,N024,0.18726065,139.4819365,35.90669505,139.4779782,35.93637544
N026,N024,0.18587741,139.4887153,35.93199348,139.4779782,35.93637544
N054,N047,0.1844101,139.4891153,35.92486934,139.4719071,35.92654005
N029,N021,0.18439116,139.4738024,35.93186968,139.4827885,35.93943183
N034,N050,0.18196248,139.4823289,35.92925296,139.4923525,35.92744048
N084,N036,0.1804781,139.4919175,35.91985361,139.4785868,35.92960222
N029,N161,0.17926821,139.4738024,35.93186968,139.4751826,35.90413321
N124,N031,0.17856839,139.4706213,35.91712919,139.4833958,35.93285874
N038,N024,0.17766829,139.4857581,35.92730148,139.4779782,35.93637544
N159,N142,0.17693204,139.4819365,35.90669505,139.4863781,35.90928989
N050,N024,0.17344101,139.4923525,35.92744048,139.4779782,35.93637544
N176,N029,0.1723907,139.479646,35.90174465,139.4738024,35.93186968
N142,N038,0.16976696,139.4863781,35.90928989,139.4857581,35.92730148
N104,N177,0.16930432,139.4791296,35.91825541,139.4848177,35.9004588
N034,N026,0.16864623,139.4823289,35.92925296,139.4887153,35.93199348
N176,N036,0.16679122,139.479646,35.90174465,139.4785868,35.92960222
N024,N068,0.16649923,139.4779782,35.93637544,139.475443,35.92278785
N024,N047,0.1664142,139.4779782,35.93637544,139.4719071,35.92654005
N082,N159,0.16551399,139.494979,35.92320476,139.4819365,35.90669505
N082,N024,0.16543864,139.494979,35.92320476,139.4779782,35.93637544
N038,N177,0.16537344,139.4857581,35.92730148,139.4848177,35.9004588
N068,N038,0.16535353,139.475443,35.92278785,139.4857581,35.92730148
N104,N034,0.16507009,139.4791296,35.91825541,139.4823289,35.92925296
N177,N031,0.16305207,139.4848177,35.9004588,139.4833958,35.93285874
N034,N029,0.16296606,139.4823289,35.92925296,139.4738024,35.93186968
N031,N142,0.16254936,139.4833958,35.93285874,139.4863781,35.90928989
N034,N029,0.16155011,139.4823289,35.92925296,139.4738024,35.93186968
N159,N047,0.16072667,139.4819365,35.90669505,139.4719071,35.92654005
N142,N104,0.15982939,139.4863781,35.90928989,139.4791296,35.91825541
N124,N034,0.15885065,139.4706213,35.91712919,139.4823289,35.92925296
N038,N036,0.15617298,139.4857581,35.92730148,139.4785868,35.92960222
N047,N038,0.15201541,139.4719071,35.92654005,139.4857581,35.92730148
N054,N068,0.15150089,139.4891153,35.92486934,139.475443,35.92278785
N176,N021,0.15111684,139.479646,35.90174465,139.4827885,35.93943183
N161,N104,0.15024696,139.4751826,35.90413321,139.4791296,35.91825541
N177,N051,0.14936795,139.4848177,35.9004588,139.4801564,35.92528365
N082,N034,0.14762156,139.494979,35.92320476,139.4823289,35.92925296
N026,N036,0.14730596,139.4887153,35.93199348,139.4785868,35.92960222
N177,N054,0.14695669,139.4848177,35.9004588,139.4891153,35.92486934
N104,N161,0.14631869,139.4791296,35.91825541,139.4751826,35.90413321
N034,N021,0.14624985,139.4823289,35.92925296,139.4827885,35.93943183
N026,N068,0.14620573,139.4887153,35.93199348,139.475443,35.92278785
N047,N068,0.14587824,139.4719071,35.92654005,139.475443,35.92278785
N026,N047,0.14545912,139.4887153,35.93199348,139.4719071,35.92654005
N159,N124,0.14544482,139.4819365,35.90669505,139.4706213,35.91712919
N177,N038,0.14507944,139.4848177,35.9004588,139.4857581,35.92730148
N176,N034,0.14458549,139.479646,35.90174465,139.4823289,35.92925296
N068,N034,0.14289332,139.475443,35.92278785,139.4823289,35.92925296
N036,N050,0.14171343,139.4785868,35.92960222,139.4923525,35.92744048
N021,N142,0.14149715,139.4827885,35.93943183,139.4863781,35.90928989
N082,N047,0.13929438,139.494979,35.92320476,139.4719071,35.92654005
N104,N176,0.13895653,139.4791296,35.91825541,139.479646,35.90174465
N047,N034,0.1389,139.4719071,35.92654005,139.4823289,35.92925296
N124,N054,0.13732394,139.4706213,35.91712919,139.4891153,35.92486934
N024,N054,0.13518721,139.4779782,35.93637544,139.4891153,35.92486934
N054,N036,0.13462103,139.4891153,35.92486934,139.4785868,35.92960222
N036,N050,0.13352937,139.4785868,35.92960222,139.4923525,35.92744048
N038,N047,0.13316387,139.4857581,35.92730148,139.4719071,35.92654005
N176,N104,0.13245937,139.479646,35.90174465,139.4791296,35.91825541
N054,N124,0.13218127,139.4891153,35.92486934,139.4706213,35.91712919
N051,N104,0.1308657,139.4801564,35.92528365,139.4791296,35.91825541
N021,N047,0.13071816,139.4827885,35.93943183,139.4719071,35.92654005
N161,N054,0.13008679,139.4751826,35.90413321,139.4891153,35.92486934
N021,N068,0.12880799,139.4827885,35.93943183,139.475443,35.92278785
N047,N054,0.12851372,139.4719071,35.92654005,139.4891153,35.92486934
N177,N021,0.12837301,139.4848177,35.9004588,139.4827885,35.93943183
N029,N021,0.12819594,139.4738024,35.93186968,139.4827885,35.93943183
N050,N029,0.12702141,139.4923525,35.92744048,139.4738024,35.93186968
N026,N142,0.12692307,139.4887153,35.93199348,139.4863781,35.90928989
N038,N068,0.12658438,139.4857581,35.92730148,139.475443,35.92278785
N031,N177,0.1265405,139.4833958,35.93285874,139.4848177,35.9004588
N082,N068,0.12612661,139.494979,35.92320476,139.475443,35.92278785
N161,N021,0.12581136,139.4751826,35.90413321,139.4827885,35.93943183
N159,N026,0.12475288,139.4819365,35.90669505,139.4887153,35.93199348
N159,N050,0.1240068,139.4819365,35.90669505,139.4923525,35.92744048
N034,N068,0.1237446,139.4823289,35.92925296,139.475443,35.92278785
N068,N177,0.12352543,139.475443,35.92278785,139.4848177,35.9004588
N021,N036,0.12340945,139.4827885,35.93943183,139.4785868,35.92960222
N142,N029,0.1231278,139.4863781,35.90928989,139.4738024,35.93186968
N050,N031,0.12212336,139.4923525,35.92744048,139.4833958,35.93285874
N050,N034,0.12203521,139.4923525,35.92744048,139.4823289,35.92925296
N034,N047,0.121789,139.4823289,35.92925296,139.4719071,35.92654005
N142,N082,0.12173336,139.4863781,35.90928989,139.494979,35.92320476
N161,N036,0.1213989,139.4751826,35.90413321,139.4785868,35.92960222
N176,N142,0.1206621,139.479646,35.90174465,139.4863781,35.90928989
N104,N161,0.1202988,139.4791296,35.91825541,139.4751826,35.90413321
N176,N051,0.11993791,139.479646,35.90174465,139.4801564,35.92528365
N177,N054,0.11977209,139.4848177,35.9004588,139.4891153,35.92486934
N054,N124,0.11963982,139.4891153,35.92486934,139.4706213,35.91712919
N024,N021,0.11904432,139.4779782,35.93637544,139.4827885,35.93943183
N051,N124,0.118835,139.4801564,35.92528365,139.4706213,35.91712919
N054,N024,0.11811802,139.4891153,35.92486934,139.4779782,35.93637544
N068,N054,0.11793914,139.475443,35.92278785,139.4891153,35.92486934
N161,N029,0.11629875,139.4751826,35.90413321,139.4738024,35.93186968
N082,N036,0.11626668,139.494979,35.92320476,139.4785868,35.92960222
N036,N021,0.11607103,139.4785868,35.92960222,139.4827885,35.93943183
N176,N054,0.11556261,139.479646,35.90174465,139.4891153,35.92486934
N084,N068,0.11539542,139.4919175,35.91985361,139.475443,35.92278785
N050,N142,0.1149164,139.4923525,35.92744048,139.4863781,35.90928989
N034,N177,0.11449684,139.4823289,35.92925296,139.4848177,35.9004588
N177,N029,0.11387151,139.4848177,35.9004588,139.4738024,35.93186968
N124,N026,0.11372967,139.4706213,35.91712919,139.4887153,35.93199348
N177,N104,0.11272803,139.4848177,35.9004588,139.4791296,35.91825541
N024,N082,0.11240704,139.4779782,35.93637544,139.494979,35.92320476
N084,N047,0.11233593,139.4919175,35.91985361,139.4719071,35.92654005
N161,N036,0.11208229,139.4751826,35.90413321,139.4785868,35.92960222
N034,N051,0.1108543,139.4823289,35.92925296,139.4801564,35.92528365
N142,N159,0.11047825,139.4863781,35.90928989,139.4819365,35.90669505
N047,N021,0.10982344,139.4719071,35.92654005,139.4827885,35.93943183
N050,N036,0.1094618,139.4923525,35.92744048,139.4785868,35.92960222
N047,N176,0.10844506,139.4719071,35.92654005,139.479646,35.90174465
N021,N034,0.10832172,139.4827885,35.93943183,139.4823289,35.92925296
N029,N024,0.10802592,139.4738024,35.93186968,139.4779782,35.93637544
N068,N021,0.10792335,139.475443,35.92278785,139.4827885,35.93943183
N104,N036,0.10789026,139.4791296,35.91825541,139.4785868,35.92960222
N050,N034,0.10714601,139.4923525,35.92744048,139.4823289,35.92925296
N036,N038,0.10632798,139.4785868,35.92960222,139.4857581,35.92730148
N161,N031,0.10631257,139.4751826,35.90413321,139.4833958,35.93285874
N104,N054,0.10561277,139.4791296,35.91825541,139.4891153,35.92486934
N104,N176,0.10544153,139.4791296,35.91825541,139.479646,35.90174465
N176,N031,0.10406071,139.479646,35.90174465,139.4833958,35.93285874
N161,N104,0.10404242,139.4751826,35.90413321,139.4791296,35.91825541
N047,N082,0.1036425,139.4719071,35.92654005,139.494979,35.92320476
N029,N034,0.10322505,139.4738024,35.93186968,139.4823289,35.92925296
N054,N159,0.10275221,139.4891153,35.92486934,139.4819365,35.90669505
N024,N104,0.10255275,139.4779782,35.93637544,139.4791296,35.91825541
N047,N082,0.10186118,139.4719071,35.92654005,139.494979,35.92320476
N142,N034,0.10130155,139.4863781,35.90928989,139.4823289,35.92925296
N054,N084,0.10116085,139.4891153,35.92486934,139.4919175,35.91985361
N034,N068,0.10098502,139.4823289,35.92925296,139.475443,35.92278785
N054,N176,0.1005047,139.4891153,35.92486934,139.479646,35.90174465
N031,N177,0.10029361,139.4833958,35.93285874,139.4848177,35.9004588
N031,N054,0.10015556,139.4833958,35.93285874,139.4891153,35.92486934
N034,N047,0.09984369,139.4823289,35.92925296,139.4719071,35.92654005
N159,N082,0.09962263,139.4819365,35.90669505,139.494979,35.92320476
N029,N034,0.09929989,139.4738024,35.93186968,139.4823289,35.92925296
N084,N159,0.0982175,139.4919175,35.91985361,139.4819365,35.90669505
N104,N082,0.09797657,139.4791296,35.91825541,139.494979,35.92320476
N038,N021,0.09792458,139.4857581,35.92730148,139.4827885,35.93943183
N124,N159,0.09753059,139.4706213,35.91712919,139.4819365,35.90669505
N036,N038,0.09748209,139.4785868,35.92960222,139.4857581,35.92730148
N159,N031,0.09736252,139.4819365,35.90669505,139.4833958,35.93285874
N034,N084,0.09663686,139.4823289,35.92925296,139.4919175,35.91985361
N177,N068,0.0960347,139.4848177,35.9004588,139.475443,35.92278785
N051,N177,0.0956333,139.4801564,35.92528365,139.4848177,35.9004588
N068,N176,0.09375076,139.475443,35.92278785,139.479646,35.90174465
N161,N029,0.09367565,139.4751826,35.90413321,139.4738024,35.93186968
N034,N068,0.09160144,139.4823289,35.92925296,139.475443,35.92278785
N159,N036,0.09125151,139.4819365,35.90669505,139.4785868,35.92960222
N024,N176,0.09115534,139.4779782,35.93637544,139.479646,35.90174465
N038,N084,0.09103995,139.4857581,35.92730148,139.4919175,35.91985361
N082,N038,0.09086448,139.494979,35.92320476,139.4857581,35.92730148
N034,N047,0.09081669,139.4823289,35.92925296,139.4719071,35.92654005
N021,N084,0.09079099,139.4827885,35.93943183,139.4919175,35.91985361
N159,N068,0.09039832,139.4819365,35.90669505,139.475443,35.92278785
N054,N161,0.08995816,139.4891153,35.92486934,139.4751826,35.90413321
N024,N124,0.08981659,139.4779782,35.93637544,139.4706213,35.91712919
N124,N047,0.08975092,139.4706213,35.91712919,139.4719071,35.92654005
N177,N034,0.0895977,139.4848177,35.9004588,139.4823289,35.92925296
N029,N177,0.08892319,139.4738024,35.93186968,139.4848177,35.9004588
N031,N038,0.08839743,139.4833958,35.93285874,139.4857581,35.92730148
N036,N084,0.08789201,139.4785868,35.92960222,139.4919175,35.91985361
N068,N047,0.08770201,139.475443,35.92278785,139.4719071,35.92654005
N050,N047,0.08670055,139.4923525,35.92744048,139.4719071,35.92654005
N082,N024,0.08632035,139.494979,35.92320476,139.4779782,35.93637544
N031,N159,0.08569088,139.4833958,35.93285874,139.4819365,35.90669505
N104,N054,0.08504103,139.4791296,35.91825541,139.4891153,35.92486934
N021,N038,0.08440427,139.4827885,35.93943183,139.4857581,35.92730148
N034,N124,0.08430497,139.4823289,35.92925296,139.4706213,35.91712919
N068,N082,0.08240953,139.475443,35.92278785,139.494979,35.92320476
N124,N054,0.08215987,139.4706213,35.91712919,139.4891153,35.92486934
N031,N084,0.08145557,139.4833958,35.93285874,139.4919175,35.91985361
N142,N051,0.08142588,139.4863781,35.90928989,139.4801564,35.92528365
N031,N176,0.0814217,139.4833958,35.93285874,139.479646,35.90174465
N026,N084,0.08136375,139.4887153,35.93199348,139.4919175,35.91985361
N034,N029,0.0802119,139.4823289,35.92925296,139.4738024,35.93186968
N159,N047,0.07995712,139.4819365,35.90669505,139.4719071,35.92654005
N050,N068,0.07921089,139.4923525,35.92744048,139.475443,35.92278785
N159,N142,0.07874378,139.4819365,35.90669505,139.4863781,35.90928989
N036,N177,0.07861398,139.4785868,35.92960222,139.4848177,35.9004588
N036,N021,0.07841939,139.4785868,35.92960222,139.4827885,35.93943183
N161,N031,0.07831261,139.4751826,35.90413321,139.4833958,35.93285874
N051,N021,0.07830476,139.4801564,35.92528365,139.4827885,35.93943183
N026,N029,0.07664319,139.4887153,35.93199348,139.4738024,35.93186968
N029,N050,0.07622623,139.4738024,35.93186968,139.4923525,35.92744048
N177,N031,0.07580605,139.4848177,35.9004588,139.4833958,35.93285874
N104,N051,0.07567675,139.4791296,35.91825541,139.4801564,35.92528365
N054,N104,0.07565519,139.4891153,35.92486934,139.4791296,35.91825541
